10008,35140,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",2.08mi,https://www.gasbuddy.com/station/35140,1560883177.6274707
10008,24694,Shell,$2.85,"197 12th St Jersey City, NJ",2.07mi,https://www.gasbuddy.com/station/24694,1560883177.6274936
10008,55320,Sunoco,$3.12,"14th St Jersey City, NJ",2.06mi,https://www.gasbuddy.com/station/55320,1560883177.6275165
10008,,Lukoil,$2.93,"200 12th St Jersey City, NJ",2.09mi,,1560883177.6275392
10009,56292,BP,---,"2430 FDR Drive New York, NY",0.74mi,https://www.gasbuddy.com/station/56292,1560883182.5892901
10009,76927,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.49mi,https://www.gasbuddy.com/station/76927,1560883182.5893323
10009,83743,BP,$2.85,"256 McGuinness Blvd Brooklyn, NY",1.57mi,https://www.gasbuddy.com/station/83743,1560883182.5893593
10009,85227,Speedway,$2.75,"210 Greenpoint Ave Brooklyn, NY",1.56mi,https://www.gasbuddy.com/station/85227,1560883182.5893855
10009,85410,Gulf,$2.69,"321 McGuiness Blvd Brooklyn, NY",1.58mi,https://www.gasbuddy.com/station/85410,1560883182.5894122
10009,56234,Gulf,---,"176 McGuiness Blvd Brooklyn, NY",1.62mi,https://www.gasbuddy.com/station/56234,1560883182.589438
10009,85549,Sonomax,$2.65,"278 Greenpoint Ave Brooklyn, NY",1.74mi,https://www.gasbuddy.com/station/85549,1560883182.5894632
10009,56217,Gulf,---,"392 Leonard St Brooklyn, NY",1.80mi,https://www.gasbuddy.com/station/56217,1560883182.589489
10009,136047,Gulf,---,"451 Lorimer St Brooklyn, NY",1.97mi,https://www.gasbuddy.com/station/136047,1560883182.5895138
10009,,Sunoco,$2.69,"497 Meeker Ave Brooklyn, NY",1.95mi,,1560883182.5895395
10010,56292,BP,---,"2430 FDR Drive New York, NY",0.66mi,https://www.gasbuddy.com/station/56292,1560883187.3295202
10010,56273,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",0.96mi,https://www.gasbuddy.com/station/56273,1560883187.329583
10010,85227,BP,$3.67,"466 10th Ave Manhattan, NY",1.29mi,https://www.gasbuddy.com/station/85227,1560883187.3296154
10010,116415,Gulf,$2.69,"321 McGuiness Blvd Brooklyn, NY",1.77mi,https://www.gasbuddy.com/station/116415,1560883187.3296452
10010,76927,CITGO,---,"47-15 11th St Long Island City, NY",1.84mi,https://www.gasbuddy.com/station/76927,1560883187.3296754
10010,83743,BP,$2.85,"256 McGuinness Blvd Brooklyn, NY",1.87mi,https://www.gasbuddy.com/station/83743,1560883187.3297062
10010,56297,Speedway,$2.75,"210 Greenpoint Ave Brooklyn, NY",1.88mi,https://www.gasbuddy.com/station/56297,1560883187.3297355
10010,116413,Mobil,$3.00,"718 11th Ave Manhattan, NY",1.88mi,https://www.gasbuddy.com/station/116413,1560883187.3298092
10010,85410,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",2.00mi,https://www.gasbuddy.com/station/85410,1560883187.3298447
10010,,Gulf,---,"176 McGuiness Blvd Brooklyn, NY",2.00mi,,1560883187.329873
10011,56273,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",0.88mi,https://www.gasbuddy.com/station/56273,1560883192.1578588
10011,56297,BP,$3.67,"466 10th Ave Manhattan, NY",0.33mi,https://www.gasbuddy.com/station/56297,1560883192.1578999
10011,21527,Mobil,$3.00,"718 11th Ave Manhattan, NY",1.07mi,https://www.gasbuddy.com/station/21527,1560883192.157924
10011,22729,BP,$2.69,"1400 Park Ave Hoboken, NJ",1.59mi,https://www.gasbuddy.com/station/22729,1560883192.1579466
10011,21162,Sunoco,---,"1301 Willow Ave Hoboken, NJ",1.63mi,https://www.gasbuddy.com/station/21162,1560883192.1579692
10011,24672,Speedway,$2.69,"1401 Willow Ave Hoboken, NJ",1.62mi,https://www.gasbuddy.com/station/24672,1560883192.1579921
10011,56287,Exxon,$2.89,"1836 Park Ave  Weehawken, NJ",1.62mi,https://www.gasbuddy.com/station/56287,1560883192.1580153
10011,24673,BP,---,"2430 FDR Drive New York, NY",1.68mi,https://www.gasbuddy.com/station/24673,1560883192.158038
10011,74702,Speedway,$2.67,"612 John F Kennedy Blvd E Weehawken, NJ",1.68mi,https://www.gasbuddy.com/station/74702,1560883192.1580603
10011,,Lukoil,---,"3205 Hudson Ave Union City, NJ",1.96mi,,1560883192.1580954
10012,56287,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.00mi,https://www.gasbuddy.com/station/56287,1560883196.7861624
10012,56273,BP,---,"2430 FDR Drive New York, NY",1.44mi,https://www.gasbuddy.com/station/56273,1560883196.786203
10012,24691,BP,$3.67,"466 10th Ave Manhattan, NY",2.13mi,https://www.gasbuddy.com/station/24691,1560883196.786227
10012,24687,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",2.20mi,https://www.gasbuddy.com/station/24687,1560883196.7862494
10012,24696,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",2.23mi,https://www.gasbuddy.com/station/24696,1560883196.7862735
